route_id,service_id,trip_id,trip_headsign,direction_id,block_id
ME2,46917-_ME291-LAMJV,4866445,Tourcoing C.H. Dron,1,
ME2,46917-_ME202-LAMJV,4865637,Tourcoing C.H. Dron,1,
ME2,46917-_ME203-LAMJV,4865639,Tourcoing C.H. Dron,1,
ME2,46917-_ME204-LAMJV,4865648,Tourcoing C.H. Dron,1,
ME2,46917-_ME206-LAMJV,4865673,Tourcoing C.H. Dron,1,
ME2,46917-_ME208-LAMJV,4865697,Tourcoing C.H. Dron,1,
ME2,46917-_ME208-LAMJV,4865699,Tourcoing C.H. Dron,1,
ME2,46917-_ME208-LAMJV,4865707,Tourcoing C.H. Dron,1,
ME2,46917-_ME209-LAMJV,4865720,Tourcoing C.H. Dron,1,
ME2,46917-_ME210-LAMJV,4865736,Tourcoing C.H. Dron,1,
ME2,46917-_ME210-LAMJV,4865744,Tourcoing C.H. Dron,1,
ME2,46917-_ME279-LAMJV,4866345,Tourcoing C.H. Dron,1,
ME2,46917-_ME281-LAMJV,4866352,Tourcoing C.H. Dron,1,
ME2,46917-_ME281-LAMJV,4866354,Tourcoing C.H. Dron,1,
ME2,46917-_ME293-LAMJV,4866455,Tourcoing C.H. Dron,1,
ME2,47608-_ME202-D,4917867,Tourcoing C.H. Dron,1,
ME2,47608-_ME203-D,4917889,Tourcoing C.H. Dron,1,
ME2,47608-_ME205-D,4917925,Tourcoing C.H. Dron,1,
ME2,47608-_ME207-D,4917946,Tourcoing C.H. Dron,1,
ME2,47608-_ME207-D,4917956,Tourcoing C.H. Dron,1,
ME2,47608-_ME208-D,4917966,Tourcoing C.H. Dron,1,
ME2,47608-_ME209-D,4917973,Tourcoing C.H. Dron,1,
ME2,47608-_ME209-D,4917979,Tourcoing C.H. Dron,1,
ME2,47608-_ME209-D,4917981,Tourcoing C.H. Dron,1,
ME2,47608-_ME210-D,4917993,Tourcoing C.H. Dron,1,
ME2,47608-_ME210-D,4917995,Tourcoing C.H. Dron,1,
ME2,47608-_ME211-D,4918005,Tourcoing C.H. Dron,1,
ME2,47608-_ME212-D,4918025,Tourcoing C.H. Dron,1,
ME2,47608-_ME213-D,4918045,Tourcoing C.H. Dron,1,
ME2,47608-_ME215-D,4918063,Tourcoing C.H. Dron,1,
ME2,47608-_ME215-D,4918071,Tourcoing C.H. Dron,1,
ME2,47608-_ME216-D,4918077,Tourcoing C.H. Dron,1,
ME2,47608-_ME217-D,4918102,Tourcoing C.H. Dron,1,
ME2,47608-_ME219-D,4918117,Tourcoing C.H. Dron,1,
ME2,47608-_ME221-D,4918135,Tourcoing C.H. Dron,1,
ME2,47608-_ME222-D,4918146,Tourcoing C.H. Dron,1,
ME2,47608-_ME223-D,4918159,Tourcoing C.H. Dron,1,
ME2,47608-_ME223-D,4918167,Tourcoing C.H. Dron,1,
ME2,47608-_ME225-D,4918180,Tourcoing C.H. Dron,1,
ME2,47608-_ME226-D,4918200,Tourcoing C.H. Dron,1,
ME2,47608-_ME227-D,4918215,Tourcoing C.H. Dron,1,
ME2,47608-_ME227-D,4918219,Tourcoing C.H. Dron,1,
ME2,47608-_ME228-D,4918225,Tourcoing C.H. Dron,1,
ME2,47608-_ME229-D,4918236,Tourcoing C.H. Dron,1,
ME2,47608-_ME231-D,4918262,Tourcoing C.H. Dron,1,
ME2,47608-_ME234-D,4918299,Tourcoing C.H. Dron,1,
ME2,47608-_ME238-D,4918341,Tourcoing C.H. Dron,1,
ME2,47608-_ME238-D,4918347,Tourcoing C.H. Dron,1,
ME2,46917-_ME283-LAMJV,4866379,Tourcoing C.H. Dron,1,
ME2,46917-_ME285-LAMJV,4866397,Tourcoing C.H. Dron,1,
ME2,46917-_ME285-LAMJV,4866399,Tourcoing C.H. Dron,1,
ME2,46917-_ME290-LAMJV,4866435,Tourcoing C.H. Dron,1,
ME2,46917-_ME292-LAMJV,4866447,Tourcoing C.H. Dron,1,
ME2,46917-_ME287-V,4866417,Tourcoing C.H. Dron,1,
ME2,46913-_ME242-LAMJV,4862612,Tourcoing C.H. Dron,1,
ME2,46913-_ME243-LAMJV,4862620,Tourcoing C.H. Dron,1,
ME2,46913-_ME243-LAMJV,4862624,Tourcoing C.H. Dron,1,
ME2,46913-_ME245-LAMJV,4862644,Tourcoing C.H. Dron,1,
ME2,46913-_ME248-LAMJV,4862655,Tourcoing C.H. Dron,1,
ME2,46913-_ME248-LAMJV,4862657,Tourcoing C.H. Dron,1,
ME2,46913-_ME248-LAMJV,4862659,Tourcoing C.H. Dron,1,
ME2,46913-_ME249-LAMJV,4862681,Tourcoing C.H. Dron,1,
ME2,46913-_ME250-LAMJV,4862695,Tourcoing C.H. Dron,1,
ME2,46913-_ME252-LAMJV,4862701,Tourcoing C.H. Dron,1,
ME2,46913-_ME252-LAMJV,4862709,Tourcoing C.H. Dron,1,
ME2,46913-_ME255-LAMJV,4862721,Tourcoing C.H. Dron,1,
ME2,46913-_ME259-LAMJV,4862755,Tourcoing C.H. Dron,1,
ME2,46913-_ME261-LAMJV,4862763,Tourcoing C.H. Dron,1,
ME2,46913-_ME264-LAMJV,4862771,Tourcoing C.H. Dron,1,
ME2,46913-_ME268-LAMJV,4862786,Tourcoing C.H. Dron,1,
ME2,46913-_ME275-LAMJV,4862818,Tourcoing C.H. Dron,1,
ME2,46913-_ME275-LAMJV,4862820,Tourcoing C.H. Dron,1,
ME2,46913-_ME280-LAMJV,4862841,Tourcoing C.H. Dron,1,
ME2,46913-_ME281-LAMJV,4862843,Tourcoing C.H. Dron,1,
ME2,46913-_ME285-LAMJV,4862859,Tourcoing C.H. Dron,1,
ME2,46913-_ME230-LAMJV,4862504,Tourcoing C.H. Dron,1,
ME2,46913-_ME233-LAMJV,4862521,Tourcoing C.H. Dron,1,
ME2,46913-_ME237-LAMJV,4862578,Tourcoing C.H. Dron,1,
ME2,46913-_ME202-LAMJV,4862197,Tourcoing C.H. Dron,1,
ME2,46913-_ME208-LAMJV,4862245,Tourcoing C.H. Dron,1,
ME2,46913-_ME211-LAMJV,4862306,Tourcoing C.H. Dron,1,
ME2,46913-_ME212-LAMJV,4862328,Tourcoing C.H. Dron,1,
ME2,46913-_ME214-LAMJV,4862337,Tourcoing C.H. Dron,1,
ME2,46913-_ME216-LAMJV,4862357,Tourcoing C.H. Dron,1,
ME2,46913-_ME216-LAMJV,4862367,Tourcoing C.H. Dron,1,
ME2,46913-_ME218-LAMJV,4862389,Tourcoing C.H. Dron,1,
ME2,46913-_ME222-LAMJV,4862414,Tourcoing C.H. Dron,1,
ME2,46913-_ME222-LAMJV,4862420,Tourcoing C.H. Dron,1,
ME2,46913-_ME225-LAMJV,4862450,Tourcoing C.H. Dron,1,
ME2,46913-_ME225-LAMJV,4862458,Tourcoing C.H. Dron,1,
ME2,46913-_ME225-LAMJV,4862460,Tourcoing C.H. Dron,1,
ME2,46913-_ME226-LAMJV,4862465,Tourcoing C.H. Dron,1,
ME2,46913-_ME226-LAMJV,4862471,Tourcoing C.H. Dron,1,
ME2,46913-_ME231-LAMJV,4862506,Tourcoing C.H. Dron,1,
ME2,46913-_ME232-LAMJV,4862519,Tourcoing C.H. Dron,1,
ME2,46913-_ME234-LAMJV,4862542,Tourcoing C.H. Dron,1,
ME2,46913-_ME236-LAMJV,4862553,Tourcoing C.H. Dron,1,
ME2,46913-_ME236-LAMJV,4862561,Tourcoing C.H. Dron,1,
ME2,46913-_ME238-LAMJV,4862590,Tourcoing C.H. Dron,1,
ME2,46913-_ME238-LAMJV,4862592,Tourcoing C.H. Dron,1,
ME2,47606-_ME201-S,4916758,Tourcoing C.H. Dron,1,
ME2,47606-_ME201-S,4916762,Tourcoing C.H. Dron,1,
ME2,47606-_ME203-S,4916791,Tourcoing C.H. Dron,1,
ME2,47606-_ME204-S,4916812,Tourcoing C.H. Dron,1,
ME2,47606-_ME204-S,4916814,Tourcoing C.H. Dron,1,
ME2,47606-_ME205-S,4916826,Tourcoing C.H. Dron,1,
ME2,47606-_ME205-S,4916836,Tourcoing C.H. Dron,1,
ME2,47606-_ME206-S,4916852,Tourcoing C.H. Dron,1,
ME2,47606-_ME207-S,4916864,Tourcoing C.H. Dron,1,
ME2,47606-_ME207-S,4916870,Tourcoing C.H. Dron,1,
ME2,47606-_ME207-S,4916872,Tourcoing C.H. Dron,1,
ME2,47606-_ME207-S,4916874,Tourcoing C.H. Dron,1,
ME2,47606-_ME208-S,4916881,Tourcoing C.H. Dron,1,
ME2,47606-_ME208-S,4916883,Tourcoing C.H. Dron,1,
ME2,47606-_ME210-S,4916914,Tourcoing C.H. Dron,1,
ME2,47606-_ME210-S,4916922,Tourcoing C.H. Dron,1,
ME2,47606-_ME212-S,4916955,Tourcoing C.H. Dron,1,
ME2,47606-_ME212-S,4916957,Tourcoing C.H. Dron,1,
ME2,47606-_ME212-S,4916959,Tourcoing C.H. Dron,1,
ME2,47606-_ME214-S,4916988,Tourcoing C.H. Dron,1,
ME2,47606-_ME214-S,4917002,Tourcoing C.H. Dron,1,
ME2,47606-_ME216-S,4917027,Tourcoing C.H. Dron,1,
ME2,47606-_ME216-S,4917033,Tourcoing C.H. Dron,1,
ME2,47606-_ME219-S,4917081,Tourcoing C.H. Dron,1,
ME2,47606-_ME219-S,4917091,Tourcoing C.H. Dron,1,
ME2,47606-_ME219-S,4917093,Tourcoing C.H. Dron,1,
ME2,47606-_ME221-S,4917122,Tourcoing C.H. Dron,1,
ME2,47606-_ME224-S,4917169,Tourcoing C.H. Dron,1,
ME2,47606-_ME226-S,4917194,Tourcoing C.H. Dron,1,
ME2,47606-_ME226-S,4917206,Tourcoing C.H. Dron,1,
ME2,47606-_ME227-S,4917216,Tourcoing C.H. Dron,1,
ME2,47606-_ME228-S,4917226,Tourcoing C.H. Dron,1,
ME2,47606-_ME228-S,4917232,Tourcoing C.H. Dron,1,
ME2,47606-_ME229-S,4917245,Tourcoing C.H. Dron,1,
ME2,47606-_ME236-S,4917319,Tourcoing C.H. Dron,1,
ME2,47606-_ME237-S,4917326,Tourcoing C.H. Dron,1,
ME2,47606-_ME238-S,4917339,Tourcoing C.H. Dron,1,
ME2,47606-_ME239-S,4917345,Tourcoing C.H. Dron,1,
ME2,47606-_ME239-S,4917351,Tourcoing C.H. Dron,1,
ME2,47606-_ME244-S,4917404,Tourcoing C.H. Dron,1,
ME2,47606-_ME245-S,4917416,Tourcoing C.H. Dron,1,
66,47492-__6620-LAMJV,4896512,Forest Sur Marque Eglise,0,
82,47790-__8203-LAMJV,4952513,Armentieres Armentieres Gare,1,
82,47790-__8203-LAMJV,4952517,Armentieres Armentieres Gare,1,
82,47790-__8205-LAMJV,4952525,Armentieres Armentieres Gare,1,
82,47790-__8206-LAMJV,4952528,Tourcoing Pt De Neuville,0,
82,47790-__8207-LAMJV,4952533,Tourcoing Pt De Neuville,0,
81,47785-__8102-LAMJV,4952338,Armentieres Armentieres Gare,1,
82,47789-__8205-LAMJV,4952423,Tourcoing Pt De Neuville,0,
82,47789-__8209-LAMJV,4952427,Tourcoing Pt De Neuville,0,
82,47789-__8210-LAMJV,4952428,Tourcoing Pt De Neuville,0,
82,47789-__8238-LAMJV,4952478,Tourcoing Pt De Neuville,0,
82,47789-__8240-LAMJV,4952486,Armentieres Armentieres Gare,1,
66,47493-__6602-S,4896557,Forest Sur Marque Eglise,0,
66,47493-__6604-S,4896580,Forest Sur Marque Eglise,0,
82,47788-__8201-S,4952370,Tourcoing Pt De Neuville,0,
82,47788-__8209-S,4952396,Tourcoing Pt De Neuville,0,
66,47663-__6603-D,4940058,Forest Sur Marque Eglise,0,
66,47663-__6604-D,4940062,Forest Sur Marque Eglise,0,
66,47663-__6606-D,4940075,Forest Sur Marque Eglise,0,
66,47663-__6607-D,4940079,Forest Sur Marque Eglise,0,
66,47495-__6613-LAMJV,4896772,Forest Sur Marque Eglise,0,
L99,47229-_L9911-S,4878067,Armentieres Armentieres Gare,1,
L99,47229-_L9913-S,4878069,Armentieres Armentieres Gare,1,
907,47323-_90703-LAMJV,4885764,Marquette Lez Lille College Debeyre,0,
82,47788-__8211-S,4952404,Armentieres Armentieres Gare,1,
ME2,47607-_ME201-D,4917427,Tourcoing C.H. Dron,1,
ME2,47607-_ME201-D,4917439,Tourcoing C.H. Dron,1,
ME2,47607-_ME202-D,4917443,Tourcoing C.H. Dron,1,
ME2,47607-_ME202-D,4917451,Tourcoing C.H. Dron,1,
ME2,47607-_ME202-D,4917453,Tourcoing C.H. Dron,1,
ME2,47607-_ME203-D,4917467,Tourcoing C.H. Dron,1,
ME2,47607-_ME203-D,4917477,Tourcoing C.H. Dron,1,
ME2,47607-_ME204-D,4917491,Tourcoing C.H. Dron,1,
ME2,47607-_ME205-D,4917512,Tourcoing C.H. Dron,1,
ME2,47607-_ME206-D,4917528,Tourcoing C.H. Dron,1,
ME2,47607-_ME207-D,4917533,Tourcoing C.H. Dron,1,
ME2,47607-_ME208-D,4917558,Tourcoing C.H. Dron,1,
ME2,47607-_ME209-D,4917572,Tourcoing C.H. Dron,1,
ME2,47607-_ME210-D,4917594,Tourcoing C.H. Dron,1,
ME2,47607-_ME211-D,4917600,Tourcoing C.H. Dron,1,
ME2,47607-_ME212-D,4917626,Tourcoing C.H. Dron,1,
ME2,47607-_ME213-D,4917642,Tourcoing C.H. Dron,1,
ME2,47607-_ME215-D,4917671,Tourcoing C.H. Dron,1,
ME2,47607-_ME216-D,4917690,Tourcoing C.H. Dron,1,
ME2,47607-_ME216-D,4917692,Tourcoing C.H. Dron,1,
ME2,47607-_ME216-D,4917694,Tourcoing C.H. Dron,1,
ME2,47607-_ME216-D,4917700,Tourcoing C.H. Dron,1,
ME2,47607-_ME221-D,4917772,Tourcoing C.H. Dron,1,
ME2,47607-_ME223-D,4917794,Tourcoing C.H. Dron,1,
ME2,47607-_ME225-D,4917820,Tourcoing C.H. Dron,1,
ME2,47607-_ME225-D,4917828,Tourcoing C.H. Dron,1,
ME2,47607-_ME226-D,4917834,Tourcoing C.H. Dron,1,
L2,46296-__L250-LAMJV,4784217,Loos Les Oliveaux,1,
L2,46296-__L250-LAMJV,4784221,Loos Les Oliveaux,1,
L2,46296-__L252-LAMJV,4784265,Loos Les Oliveaux,1,
L2,46296-__L252-LAMJV,4784269,Loos Les Oliveaux,1,
L2,46296-__L252-LAMJV,4784289,Loos Les Oliveaux,1,
L2,46296-__L253-LAMJV,4784303,Loos Les Oliveaux,1,
L2,46296-__L253-LAMJV,4784313,Loos Les Oliveaux,1,
L2,46296-__L253-LAMJV,4784317,Loos Les Oliveaux,1,
L2,46296-__L253-LAMJV,4784323,Loos Les Oliveaux,1,
L2,46297-__L250-S,4784367,Loos Les Oliveaux,1,
L2,46297-__L251-S,4784390,Loos Les Oliveaux,1,
L2,46297-__L251-S,4784396,Loos Les Oliveaux,1,
L2,46297-__L251-S,4784402,Loos Les Oliveaux,1,
L2,46297-__L251-S,4784404,Loos Les Oliveaux,1,
L2,46297-__L252-S,4784425,Loos Les Oliveaux,1,
L2,46297-__L253-S,4784464,Loos Les Oliveaux,1,
L2,46297-__L253-S,4784468,Loos Les Oliveaux,1,
L2,46297-__L253-S,4784470,Loos Les Oliveaux,1,
L2,46298-__L201-D,4784499,Loos Les Oliveaux,1,
L2,46298-__L201-D,4784505,Loos Les Oliveaux,1,
L2,46298-__L201-D,4784519,Loos Les Oliveaux,1,
66,47493-__6610-S,4896609,Villeneuve D Ascq 4 Cantons Stade,1,
66,47493-__6618-S,4896635,Villeneuve D Ascq 4 Cantons Stade,1,
66,47493-__6618-S,4896639,Villeneuve D Ascq 4 Cantons Stade,1,
66,47493-__6618-S,4896643,Villeneuve D Ascq 4 Cantons Stade,1,
ME2,46917-_ME287-LAMJ,4866418,Mons En Baroeul Fort De Mons,1,
60E,47118-_60E03-LAMJV,4874225,Villeneuve D Ascq Les Pres,0,
66,47492-__6608-LAMJV,4896468,Villeneuve D Ascq 4 Cantons Stade,1,
66,47492-__6613-LAMJV,4896490,Villeneuve D Ascq 4 Cantons Stade,1,
81,47785-__8104-LAMJV,4952340,Armentieres Place Thiers,1,
66,47663-__6602-D,4940057,Villeneuve D Ascq 4 Cantons Stade,1,
66,47663-__6605-D,4940071,Villeneuve D Ascq 4 Cantons Stade,1,
66,47495-__6601-LAMJV,4896702,Villeneuve D Ascq 4 Cantons Stade,1,
66,47495-__6608-LAMJV,4896737,Villeneuve D Ascq 4 Cantons Stade,1,
66,47495-__6609-LAMJV,4896743,Villeneuve D Ascq 4 Cantons Stade,1,
66,47495-__6610-LAMJV,4896756,Villeneuve D Ascq 4 Cantons Stade,1,
66,47495-__6610-LAMJV,4896759,Villeneuve D Ascq 4 Cantons Stade,1,
66,47495-__6611-LAMJV,4896761,Villeneuve D Ascq 4 Cantons Stade,1,
66,47495-__6613-LAMJV,4896767,Villeneuve D Ascq 4 Cantons Stade,1,
66,47495-__6613-LAMJV,4896771,Villeneuve D Ascq 4 Cantons Stade,1,
66,47495-__6613-LAMJV,4896779,Villeneuve D Ascq 4 Cantons Stade,1,
66,47495-__6613-LAMJV,4896787,Villeneuve D Ascq 4 Cantons Stade,1,
Z3,47237-__Z307-LAMJV,4878544,Villeneuve D Ascq 4 Cantons Stade,1,
Z3,47237-__Z309-LAMJV,4878546,Villeneuve D Ascq 4 Cantons Stade,1,
ME2,47607-_ME222-D,4917792,Mons En Baroeul Fort De Mons,1,
18,47389-__1813-LAMJV,4890124,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1818-LAMJV,4890172,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1818-LAMJV,4890174,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1819-LAMJV,4890184,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1820-LAMJV,4890197,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1821-LAMJV,4890201,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1803-LAMJV,4890036,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1804-LAMJV,4890049,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1805-LAMJV,4890054,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1808-LAMJV,4890087,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1809-LAMJV,4890097,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1811-LAMJV,4890110,Villeneuve D Ascq Hotel De Ville,0,
18,47389-__1811-LAMJV,4890112,Villeneuve D Ascq Hotel De Ville,0,
18,47253-__1801-S,4880367,Villeneuve D Ascq Hotel De Ville,0,
18,47253-__1802-S,4880370,Villeneuve D Ascq Hotel De Ville,0,
18,47253-__1802-S,4880372,Villeneuve D Ascq Hotel De Ville,0,
18,47253-__1803-S,4880379,Villeneuve D Ascq Hotel De Ville,0,
18,47253-__1803-S,4880387,Villeneuve D Ascq Hotel De Ville,0,
18,47253-__1803-S,4880393,Villeneuve D Ascq Hotel De Ville,0,
18,47253-__1804-S,4880399,Villeneuve D Ascq Hotel De Ville,0,
18,47253-__1806-S,4880420,Villeneuve D Ascq Hotel De Ville,0,
18,47253-__1807-S,4880432,Villeneuve D Ascq Hotel De Ville,0,
18,47253-__1807-S,4880434,Villeneuve D Ascq Hotel De Ville,0,
18,47253-__1807-S,4880436,Villeneuve D Ascq Hotel De Ville,0,
18,47254-__1801-D,4880508,Villeneuve D Ascq Hotel De Ville,0,
18,47254-__1802-D,4880536,Villeneuve D Ascq Hotel De Ville,0,
18,47254-__1803-D,4880554,Villeneuve D Ascq Hotel De Ville,0,
18,47254-__1803-D,4880556,Villeneuve D Ascq Hotel De Ville,0,
18,47255-__1805-LAMJV,4880623,Villeneuve D Ascq Hotel De Ville,0,
18,47255-__1806-LAMJV,4880629,Villeneuve D Ascq Hotel De Ville,0,
18,47255-__1806-LAMJV,4880637,Villeneuve D Ascq Hotel De Ville,0,
18,47255-__1807-LAMJV,4880645,Villeneuve D Ascq Hotel De Ville,0,
18,47255-__1808-LAMJV,4880653,Villeneuve D Ascq Hotel De Ville,0,
18,47255-__1808-LAMJV,4880659,Villeneuve D Ascq Hotel De Ville,0,
18,47255-__1809-LAMJV,4880667,Villeneuve D Ascq Hotel De Ville,0,
18,47255-__1812-LAMJV,4880685,Villeneuve D Ascq Hotel De Ville,0,
18,47255-__1814-LAMJV,4880704,Villeneuve D Ascq Hotel De Ville,0,
18,47255-__1818-LAMJV,4880748,Villeneuve D Ascq Hotel De Ville,0,
18,47255-__1819-LAMJV,4880756,Villeneuve D Ascq Hotel De Ville,0,
78,47562-__7801-LAMJV,4904525,Roubaix Euroteleport,0,
78,47562-__7801-LAMJV,4904527,Roubaix Euroteleport,0,
CITA,47213-CITA02-LAMJV,4876348,Armentieres Gustave Dron,1,
CITA,47213-CITA03-LAMJV,4876355,Armentieres Gustave Dron,1,
CITA,47213-CITA03-LAMJV,4876361,Armentieres Gustave Dron,1,
CITA,47213-CITA05-LAMJV,4876377,Armentieres Gustave Dron,1,
CITA,47213-CITA05-LAMJV,4876386,Armentieres Gustave Dron,1,
CITA,47213-CITA06-LAMJV,4876396,Armentieres Gustave Dron,1,
78,47562-__7807-LAMJV,4904533,Roubaix Euroteleport,0,
78,47161-__7804-LAMJV,4875427,Roubaix Euroteleport,0,
82,47790-__8208-LAMJV,4952534,Comines Comines Gare,0,
82,47789-__8242-LAJV,4952493,Comines Comines Gare,1,
CITA,47215-CITA01-LAMJV,4876518,Armentieres Gustave Dron,1,
CITA,47215-CITA02-LAMJV,4876533,Armentieres Gustave Dron,1,
CITA,47215-CITA03-LAMJV,4876546,Armentieres Gustave Dron,1,
CITA,47215-CITA06-LAMJV,4876572,Armentieres Gustave Dron,1,
78,47160-__7803-S,4875418,Roubaix Euroteleport,0,
CITA,47537-CITA03-S,4898824,Armentieres Gustave Dron,1,
CITA,47537-CITA04-S,4898838,Armentieres Gustave Dron,1,
CITA,47537-CITA05-S,4898849,Armentieres Gustave Dron,1,
88,47379-__8807-LAMJV,4889930,Comines Comines Gare,1,
88,47379-__8811-LAMJV,4889954,Comines Comines Gare,1,
18,46137-__1801-D,4767216,Villeneuve D Ascq Hotel De Ville,0,
18,46137-__1802-D,4767233,Villeneuve D Ascq Hotel De Ville,0,
18,46137-__1802-D,4767237,Villeneuve D Ascq Hotel De Ville,0,
18,46137-__1802-D,4767241,Villeneuve D Ascq Hotel De Ville,0,
18,46137-__1803-D,4767256,Villeneuve D Ascq Hotel De Ville,0,
18,46137-__1803-D,4767260,Villeneuve D Ascq Hotel De Ville,0,
18,46135-__1806-LAMJV,4767014,Villeneuve D Ascq Hotel De Ville,0,
18,46135-__1808-LAMJV,4767048,Villeneuve D Ascq Hotel De Ville,0,
18,46135-__1810-LAMJV,4767074,Villeneuve D Ascq Hotel De Ville,0,
18,46135-__1811-LAMJV,4767078,Villeneuve D Ascq Hotel De Ville,0,
18,46135-__1811-LAMJV,4767082,Villeneuve D Ascq Hotel De Ville,0,
18,46136-__1802-S,4767096,Villeneuve D Ascq Hotel De Ville,0,
18,46136-__1803-S,4767107,Villeneuve D Ascq Hotel De Ville,0,
18,46136-__1803-S,4767109,Villeneuve D Ascq Hotel De Ville,0,
18,46136-__1806-S,4767138,Villeneuve D Ascq Hotel De Ville,0,
18,46136-__1809-S,4767169,Villeneuve D Ascq Hotel De Ville,0,
18,46136-__1812-S,4767202,Villeneuve D Ascq Hotel De Ville,0,
CITL,47843-CITL01-S,4958165,Lille Porte Des Postes,1,
CITL,47843-CITL01-S,4958171,Lille Porte Des Postes,0,
CITL,47843-CITL01-S,4958173,Lille Porte Des Postes,1,
CITL,47843-CITL01-S,4958177,Lille Porte Des Postes,1,
CITL,47843-CITL02-S,4958220,Lille Porte Des Postes,1,
CITL,47843-CITL03-S,4958225,Lille Porte Des Postes,0,
CITL,47843-CITL03-S,4958247,Lille Porte Des Postes,1,
CITL,47843-CITL05-S,4958307,Lille Porte Des Postes,1,
CITL,47843-CITL07-S,4958363,Lille Porte Des Postes,0,
CITL,47843-CITL08-S,4958370,Lille Porte Des Postes,0,
CITL,47843-CITL08-S,4958374,Lille Porte Des Postes,0,
CITL,46622-CITL01-S,4826736,Lille Porte Des Postes,1,
CITL,46622-CITL01-S,4826742,Lille Porte Des Postes,0,
CITL,46622-CITL01-S,4826754,Lille Porte Des Postes,0,
CITL,46622-CITL02-S,4826769,Lille Porte Des Postes,0,
CITL,46622-CITL02-S,4826775,Lille Porte Des Postes,1,
CITL,46622-CITL02-S,4826779,Lille Porte Des Postes,1,
CITL,46622-CITL02-S,4826783,Lille Porte Des Postes,1,
CITL,46622-CITL02-S,4826795,Lille Porte Des Postes,1,
CITL,46622-CITL04-S,4826839,Lille Porte Des Postes,0,
CITL,46622-CITL04-S,4826849,Lille Porte Des Postes,1,
CITL,46622-CITL04-S,4826851,Lille Porte Des Postes,0,
CITL,46622-CITL04-S,4826855,Lille Porte Des Postes,0,
CITL,46622-CITL05-S,4826884,Lille Porte Des Postes,0,
CITL,46622-CITL06-S,4826907,Lille Porte Des Postes,1,
CITL,46622-CITL06-S,4826915,Lille Porte Des Postes,1,
CITL,46622-CITL06-S,4826917,Lille Porte Des Postes,0,
CITL,46622-CITL07-S,4826936,Lille Porte Des Postes,1,
CITL,46622-CITL07-S,4826946,Lille Porte Des Postes,0,
CITL,46623-CITL01-D,4826974,Lille Porte Des Postes,0,
CITL,46623-CITL01-D,4826992,Lille Porte Des Postes,1,
CITL,46623-CITL01-D,4826994,Lille Porte Des Postes,0,
CITL,46623-CITL02-D,4827001,Lille Porte Des Postes,0,
CITL,46623-CITL03-D,4827050,Lille Porte Des Postes,0,
CITL,47844-CITL01-D,4958399,Lille Porte Des Postes,0,
CITL,47844-CITL02-D,4958432,Lille Porte Des Postes,1,
CITL,47844-CITL02-D,4958446,Lille Porte Des Postes,0,
CITL,47844-CITL03-D,4958451,Lille Porte Des Postes,0,
CITL,47844-CITL03-D,4958467,Lille Porte Des Postes,0,
CITL,47842-CITL01-LAMJV,4957931,Lille Porte Des Postes,0,
CITL,47842-CITL02-LAMJV,4957952,Lille Porte Des Postes,0,
CITL,47842-CITL02-LAMJV,4957962,Lille Porte Des Postes,1,
CITL,47842-CITL02-LAMJV,4957974,Lille Porte Des Postes,1,
CITL,47842-CITL03-LAMJV,4958007,Lille Porte Des Postes,1,
CITL,47842-CITL03-LAMJV,4958011,Lille Porte Des Postes,1,
CITL,47842-CITL04-LAMJV,4958016,Lille Porte Des Postes,0,
CITL,47842-CITL04-LAMJV,4958024,Lille Porte Des Postes,0,
CITL,47842-CITL04-LAMJV,4958026,Lille Porte Des Postes,1,
CITL,47842-CITL04-LAMJV,4958032,Lille Porte Des Postes,0,
CITL,47842-CITL05-LAMJV,4958051,Lille Porte Des Postes,0,
CITL,47842-CITL05-LAMJV,4958055,Lille Porte Des Postes,0,
CITL,47842-CITL05-LAMJV,4958069,Lille Porte Des Postes,1,
CITL,47842-CITL06-LAMJV,4958094,Lille Porte Des Postes,0,
CITL,47842-CITL08-LAMJV,4958122,Lille Porte Des Postes,0,
CITL,47842-CITL08-LAMJV,4958138,Lille Porte Des Postes,0,
CITL,47842-CITL08-LAMJV,4958144,Lille Porte Des Postes,1,
CITL,46624-CITL01-LAMJV,4827090,Lille Porte Des Postes,1,
CITL,46624-CITL01-LAMJV,4827112,Lille Porte Des Postes,0,
CITL,46624-CITL02-LAMJV,4827117,Lille Porte Des Postes,1,
CITL,46624-CITL02-LAMJV,4827139,Lille Porte Des Postes,0,
CITL,46624-CITL03-LAMJV,4827170,Lille Porte Des Postes,0,
CITL,46624-CITL03-LAMJV,4827174,Lille Porte Des Postes,0,
CITL,46624-CITL03-LAMJV,4827176,Lille Porte Des Postes,1,
CITL,46624-CITL04-LAMJV,4827195,Lille Porte Des Postes,0,
